P_avg,P_max,P_min,P_poc,P_std,V_avg,V_max,V_min,V_poc,V_std,L
926.869,936.11,918.5,0.018999449,6.884929516,337.299198,763.899038,102.6894778,1.960305758,227.1423017,0
927.934,936.11,918.5,0.018977643,6.395483128,356.993943,763.899038,102.6894778,1.852159044,228.2462186,0
926.369,936.11,902.85,0.035903619,9.90978355,541.6595867,2187.885689,102.6894778,3.849643323,621.8046395,0
925.295,936.11,902.85,0.035945293,11.20641111,635.9380105,2187.885689,102.6894778,3.278929985,648.0683775,0
924.511,936.11,902.85,0.035975775,11.50353323,666.1120374,2187.885689,102.6894778,3.130398633,628.8145207,0
923.583,936.11,902.85,0.036011923,12.08977258,682.1895028,2187.885689,194.7496064,2.921675098,614.7054235,0
922.778,936.11,902.85,0.036043339,12.03084905,625.3139185,2187.885689,194.7496064,3.18741679,632.3636573,0
921.589,936.11,902.85,0.03608984,11.1744286,569.3570806,2187.885689,151.9632427,3.575827043,648.4399954,0
919.802,936.11,902.85,0.036159956,10.65422274,570.2618112,2187.885689,151.9632427,3.57015393,647.8992776,0
918.281,931.95,902.85,0.031689646,9.029165644,563.6166394,2187.885689,128.2978886,3.654235266,652.5030758,0
916.835,929.98,902.85,0.02959093,7.6493097,532.2066543,2187.885689,57.88741267,4.002201511,670.0760104,0
915.916,923.76,902.85,0.022829604,6.333445964,502.8420744,2187.885689,57.88741267,4.235918959,680.0921043,0
917.499,923.76,908.99,0.01609811,4.382709588,307.6534446,1219.381376,57.88741267,3.775332224,335.5881166,0
918.799,923.76,912.7,0.012037453,3.395082882,232.9122618,471.969548,57.88741267,1.77784601,130.5815934,0
919.088,923.76,912.7,0.012033668,3.35813705,209.2938598,471.969548,57.88741267,1.978472449,109.5909205,0
919.928,923.76,914.62,0.00993556,2.531564295,231.5754702,486.2802347,57.88741267,1.849905872,140.2037647,0
919.99,923.76,914.62,0.009934891,2.539741894,283.9643359,719.0318526,57.88741267,2.328265759,207.0304171,0
919.308,921.99,914.62,0.0080169,2.321181691,303.5329504,719.0318526,57.88741267,2.178163653,202.3628569,0
919.939,921.99,916.94,0.005489494,1.672087518,296.2186975,719.0318526,57.88741267,2.231947023,206.7631013,0
919.201,921.99,913.52,0.009214524,2.581913373,316.5757906,719.0318526,57.88741267,2.088423877,198.2389807,0
917.482,921.99,900.3,0.023640791,6.53849422,496.3403613,1855.53312,152.5462377,3.431086841,509.0301472,0
916.743,921.99,900.3,0.023659848,6.54069152,540.382949,1855.53312,152.5462377,3.151444518,495.912754,1
916.471,921.99,900.3,0.02366687,6.507662919,555.6302776,1855.53312,152.5462377,3.064964151,487.7918165,1
916.15,921.1,900.3,0.022703706,6.280382154,530.7251641,1855.53312,152.5462377,3.208792418,498.7721732,1
915.605,921.1,900.3,0.02271722,6.144157568,562.3499529,1855.53312,152.5462377,3.028340046,485.2491262,1
914.387,920.93,900.3,0.022561563,6.141073106,678.8276674,1855.53312,152.5462377,2.508717549,592.8300403,1
912.469,920.93,900.3,0.022608987,6.938782234,660.065648,1855.53312,152.5462377,2.580026528,594.3831611,1
911.379,920.93,900.3,0.022636027,7.014124559,695.5983195,1855.53312,152.5462377,2.448233175,584.1645278,1
910.186,918.78,900.3,0.020303542,6.173303096,721.3765767,1855.53312,222.9184125,2.2631934,562.8362407,1
909.261,918.78,900.3,0.020324197,6.309730493,717.1852378,1855.53312,222.9184125,2.276419845,566.2051006,1
908.979,918.78,897.48,0.023432885,6.798786575,584.1305281,1651.05738,222.9184125,2.444896986,401.2983128,1
906.186,918.78,885.47,0.036758458,9.838308572,694.5626762,1708.208165,222.9184125,2.138453164,536.5083263,0
904.468,918.78,885.47,0.036828279,9.433588689,700.7187891,1708.208165,222.9184125,2.119665942,532.947252,0
902.776,914.55,885.47,0.032211756,7.98799822,698.3726414,1708.208165,199.4569351,2.16038135,535.3306521,0
900.742,909,885.47,0.026122908,7.208411445,695.6207285,1708.208165,199.4569351,2.168927935,536.4458209,0
899.3,909,885.47,0.026164795,6.822674614,555.354112,1708.208165,199.4569351,2.716737299,432.0975809,0
898.521,909,885.47,0.026187479,6.999948333,527.3177326,1708.208165,199.4569351,2.861180531,442.7870745,0
897.582,909,885.47,0.026214875,6.49051924,512.8647944,1708.208165,199.4569351,2.941810875,438.7568065,0
895.262,904.27,885.47,0.020999439,6.089721395,532.620155,1708.208165,199.4569351,2.832696464,438.0740417,0
894.291,901.86,885.47,0.018327368,5.203446401,614.1319162,1708.208165,199.4569351,2.45672174,463.0279884,0
893.641,901.86,885.47,0.018340698,5.166674086,622.5448209,1708.208165,199.4569351,2.423522258,461.9914227,0
894.41,901.86,885.8,0.017955971,4.317962482,491.8471674,1105.073043,199.4569351,1.841255105,262.5559278,0
893.854,901.86,885.8,0.01796714,4.041878551,467.8621614,1105.073043,199.4569351,1.935647254,277.3392742,0
893.011,896.65,885.8,0.012149906,2.906091113,465.4505291,1105.073043,175.3406122,1.997489256,280.0244014,0
893.59,900,885.8,0.015890957,3.6524634,485.5380109,1105.073043,175.3406122,1.91484994,288.8703438,0
894.071,900,885.8,0.015882408,4.077595833,481.0172599,1105.073043,175.3406122,1.9328463,293.3135712,0
894.321,900,885.8,0.015877968,4.12190746,469.0009087,1105.073043,130.8843522,2.077157363,305.9700172,0
894.161,900,885.8,0.015880809,4.051917105,431.7215617,1105.073043,130.8843522,2.256520816,316.3940417,0
895.766,901.85,890.98,0.012134866,3.515306846,403.2560136,1105.073043,130.8843522,2.415806976,311.552077,0
896.497,901.87,890.98,0.01214728,3.967607871,321.2690638,688.66779,130.8843522,1.736187827,190.832362,0
898.425,910.26,893.16,0.019033308,5.410773717,324.3140139,688.66779,130.8843522,1.719886943,196.1056695,0
900.971,918.62,893.22,0.028191806,8.019316194,381.4066766,972.1582567,130.8843522,2.205713628,284.2743246,0
903.036,918.62,893.43,0.02789479,8.448858174,436.4331503,972.1582567,130.8843522,1.92761229,300.256057,0
905.09,918.62,895.05,0.026041609,8.350228207,450.9329686,972.1582567,130.8843522,1.865629624,289.557025,0
906.415,918.62,895.05,0.026003541,8.502666575,422.7048836,972.1582567,130.8843522,1.990215721,277.3060267,0
907.967,918.62,895.05,0.025959093,8.478090783,428.3103525,972.1582567,130.8843522,1.964168971,272.9072338,0
910.212,918.62,895.05,0.025895066,7.941985198,444.6485929,972.1582567,185.6532517,1.76882378,257.5830618,0
911.887,918.62,901.85,0.018390437,5.890250042,461.2122024,972.1582567,259.2383942,1.545752386,244.0480677,0
912.636,918.62,901.87,0.018353429,4.857882941,466.4918403,972.1582567,259.2383942,1.528257948,241.286736,0
914.373,919.24,909.34,0.010827091,3.494847159,473.3571574,972.1582567,259.2383942,1.506092918,236.4843195,0
915.099,919.24,909.34,0.010818502,3.293793659,435.6252396,972.1582567,259.2383942,1.636543978,237.1192379,0
914.989,919.24,909.34,0.010819802,3.179526345,361.7357043,760.448485,233.262904,1.457377789,150.7448172,0
915.317,919.24,909.34,0.010815925,3.220186502,346.2035899,605.1273407,233.262904,1.074120684,106.6516346,0
916.225,923.05,909.34,0.014963573,3.987015732,387.1144963,729.4478594,233.262904,1.281752453,160.4996713,0
916.859,923.05,909.34,0.014953226,3.965401619,408.2158094,729.4478594,233.262904,1.215496666,176.3987481,0
917.268,923.05,909.34,0.014946559,3.943739906,460.0250745,777.3310451,233.262904,1.18269236,202.0061749,0
917.417,923.05,909.34,0.014944131,4.024870046,437.8052745,777.3310451,72.06875668,1.610904047,232.2248771,0
918.039,923.05,909.34,0.014934006,3.507773748,418.5000018,777.3310451,72.06875668,1.685214541,247.7234644,0
919.2,923.05,917.15,0.006418625,1.827639643,397.5923531,777.3310451,72.06875668,1.773832628,260.2147973,0
919.226,923.05,917.15,0.006418443,1.830119607,367.2662877,777.3310451,50.59606246,1.978768558,282.587761,0
919.483,923.05,917.15,0.006416649,1.742272143,342.3813752,777.3310451,13.39626738,2.231239294,303.0776575,0
919.548,923.05,917.15,0.006416196,1.671591391,331.5776828,777.3310451,13.39626738,2.303939069,309.2620294,0
919.7,923.05,918.02,0.005469175,1.488377192,279.0949531,777.3310451,13.39626738,2.737185927,302.1319971,0
919.111,920.95,917.16,0.00412355,1.140043371,230.5307585,777.3310451,13.39626738,3.313808459,257.4223635,0
918.945,920.95,917.16,0.004124295,1.182607759,173.2378071,777.3310451,13.39626738,4.409746292,223.2393261,0
918.788,920.95,917.16,0.004124999,1.285991187,103.2179839,243.8059143,13.39626738,2.232262617,69.76304641,0
918.426,920.95,916.42,0.004932352,1.398945635,115.0552318,243.8059143,13.39626738,2.002600345,73.81535568,0
918.421,920.95,916.42,0.004932379,1.400646279,106.0593285,243.8059143,13.39626738,2.172459982,73.44885874,0
917.986,920.09,916.42,0.003997882,1.187164689,96.50317117,243.8059143,13.39626738,2.387586274,70.81620687,0
917.896,920.09,916.42,0.003998274,1.089752265,95.85366414,243.8059143,13.39626738,2.403764624,71.31208682,0
917.787,919,916.42,0.00281111,0.880303609,110.2710952,243.8059143,44.10099215,1.81103599,67.24735068,0
917.775,919,916.42,0.002811147,0.875306295,102.4029805,243.8059143,44.10099215,1.950186617,69.85554233,0
917.858,919.5,916.42,0.003355639,1.000064442,111.748112,243.8059143,44.10099215,1.787098847,72.76057191,0
918.042,919.5,916.42,0.003354966,1.02629647,89.83440885,190.4412351,24.6688825,1.845310218,60.54230167,0
918.122,919.5,916.42,0.003354674,1.047555885,88.02859519,190.4412351,24.6688825,1.883164808,62.28981776,0
918.227,919.5,916.42,0.00335429,1.013651814,85.19688978,190.4412351,24.6688825,1.945755919,63.4725973,0
918.085,919.5,915,0.004901507,1.341394382,80.85237738,173.7513579,24.6688825,1.843884871,56.58126813,0
917.891,919.5,915,0.004902543,1.491736125,82.17034537,173.7513579,24.6688825,1.814309952,56.40905095,0
917.799,919.5,915,0.004903034,1.604323672,88.14930108,173.7513579,24.6688825,1.691249659,58.27661,0
917.297,919.5,913.58,0.006453744,2.049471748,106.1270371,223.8783522,24.6688825,1.877085003,69.77392169,0
916.782,919.5,913.58,0.006457369,2.214406366,113.1976312,228.2765198,24.6688825,1.798691678,78.59157894,0
916.178,919.5,912.01,0.008175267,2.617215654,114.4899389,228.2765198,24.6688825,1.778388907,77.47208345,0
915.619,919,912.01,0.00763418,2.418256718,140.8720824,437.5727935,24.6688825,2.931055635,128.2045907,0
915.339,918.73,912.01,0.007341542,2.127964338,144.6676241,437.5727935,26.41241993,2.842103588,124.9013941,0
914.965,918.4,912.01,0.006983874,1.763149014,147.0315249,437.5727935,48.81575904,2.644038649,122.6174154,0
914.54,916.2,912.01,0.004581538,1.292585694,154.8491774,437.5727935,50.05142814,2.502572968,118.0674726,0
914.405,916.2,912.01,0.004582215,1.309590691,159.3280007,437.5727935,50.05142814,2.432223864,118.5848454,0
914.423,916.21,912.01,0.00459306,1.335390496,168.7823857,437.5727935,50.05142814,2.295982272,115.4130638,0
914.645,917.9,912.01,0.006439657,1.701830714,167.5653006,437.5727935,50.05142814,2.31265879,115.9167933,0
915.333,920.46,912.01,0.009231613,2.449775727,171.8208831,437.5727935,50.05142814,2.255379895,118.9552306,0
915.84,920.46,912.01,0.009226502,2.626983906,183.3141778,437.5727935,50.05142814,2.11397378,130.0508325,0
916.744,921.05,913.65,0.008072046,2.716460933,230.2641765,528.9678964,50.05142814,2.079856605,161.3534914,0
917.423,921.05,913.65,0.008066072,2.777297047,210.331094,528.9678964,50.05142814,2.276964661,144.3098701,0
917.802,921.05,913.65,0.008062741,2.849517698,262.1197652,580.5110106,50.05142814,2.023729809,175.0629272,0
918.427,921.24,913.65,0.00826413,2.849639548,282.2340619,580.5110106,119.0039587,1.635192609,158.7883955,0
918.944,921.24,913.65,0.00825948,2.42477582,276.2822326,580.5110106,67.4739908,1.856930918,166.196479,0
919.493,921.24,916.21,0.005470406,1.560406286,276.3377942,580.5110106,67.4739908,1.856557556,166.1651814,0
921.287,934.15,917.9,0.017638369,4.640150979,345.0007957,862.6311319,67.4739908,2.304797992,243.8178189,0
922.867,934.15,918.92,0.01650292,5.882420231,366.8537561,862.6311319,67.4739908,2.167504429,230.7547591,0
924.841,940.2,918.92,0.023009361,7.937941869,389.7887092,862.6311319,67.4739908,2.039969661,231.0624133,0
928.263,953.14,919.14,0.036627551,11.62264366,612.395625,2569.278625,67.4739908,4.085275159,725.1801942,0
931.861,957.03,919.14,0.040660571,14.38297408,619.5262872,2569.278625,67.4739908,4.038254205,724.6190646,0
935.056,957.03,919.14,0.040521637,15.15609096,841.0587515,2569.278625,67.4739908,2.974589623,910.0192277,0
938.483,957.03,919.14,0.040373667,15.24514425,824.8002751,2569.278625,67.4739908,3.033224781,916.6198512,0
942.145,957.86,919.14,0.041097708,15.03985243,836.6849627,2569.278625,67.4739908,2.990139355,909.0958361,0
946.612,963.99,919.14,0.047379497,14.11247266,920.7401254,2569.278625,192.3399601,2.581552166,868.0020749,0
952.262,975.64,933.7,0.044042501,13.17044655,973.3485788,2569.278625,337.5335631,2.292852849,834.2352945,0
955.842,975.64,933.7,0.043877545,12.55124058,961.5592274,2569.278625,337.5335631,2.32096474,836.8028753,0
959.424,975.64,940.2,0.03693883,10.468551,954.6490392,2569.278625,268.4316812,2.410149541,842.7924305,0
962.661,975.64,952.65,0.02388172,8.722821218,937.7745564,2569.278625,268.4316812,2.453518202,854.607211,0
964.156,975.64,952.65,0.023844689,8.173553831,754.5000681,2453.566612,268.4316812,2.896136161,633.8575309,0
965.148,975.64,952.65,0.023820181,7.806327633,816.8823095,2453.566612,268.4316812,2.674969093,647.5422405,0
966.635,975.64,954.26,0.022117966,6.461539634,642.0349133,1224.096932,268.4316812,1.48849421,298.4857862,0
967.999,975.64,957.86,0.018367788,4.779796486,638.6035721,1224.096932,268.4316812,1.496492178,301.5300642,0
969.19,975.64,963.99,0.012020347,3.193228947,645.2541907,1224.096932,268.4316812,1.481067872,295.6240242,0
970.42,976.29,966.95,0.009624699,3.333523328,588.0395325,1224.096932,268.4316812,1.625171775,294.4809115,0
970.44,976.29,966.95,0.0096245,3.368735338,544.2561209,1224.096932,268.4316812,1.755910892,305.2914707,0
971.812,983.67,966.95,0.017204974,5.355208887,549.323736,1224.096932,268.4316812,1.739712283,309.3822636,0
973.679,988.19,966.95,0.021814171,7.350231213,572.6989461,1224.096932,280.590377,1.64747388,294.2625981,0
974.375,988.19,966.95,0.021798589,7.560079732,633.5646629,1224.096932,280.590377,1.48920325,300.681811,0
976.206,988.19,966.95,0.021757703,8.068918694,604.3455026,1224.096932,280.590377,1.561203899,303.7453069,0
978.264,988.19,967.52,0.021129266,8.070335529,511.9860577,935.6960488,280.590377,1.279538108,224.4194927,0
980.512,990,967.9,0.022539245,7.873570135,522.2690427,935.6960488,280.590377,1.25434521,236.2926158,0
982.824,991.02,969.77,0.021621369,7.11680359,547.4969967,935.6960488,280.590377,1.196546604,233.2923829,0
984.85,991.02,975.84,0.015413515,5.7379129,575.260828,935.6960488,280.590377,1.138797637,235.1347289,0
986.559,993.38,975.84,0.017778967,5.442561591,570.7136708,935.6960488,280.590377,1.147871,240.6532999,0
988.875,999,979.53,0.019689041,5.30027515,705.5707675,1629.161344,290.4074644,1.897405535,390.9392796,0
990.607,1000.99,979.53,0.021663485,6.169091505,679.1128674,1629.161344,290.4074644,1.971327512,393.1302275,0
992.809,1010.21,979.53,0.030902218,8.643988855,727.0062354,1629.161344,290.4074644,1.841461344,398.3197361,0
995.773,1010.21,986.4,0.023911072,8.666438523,683.8017927,1629.161344,290.4074644,1.957809842,396.5962285,0
998.634,1015.01,987.53,0.027517589,9.867568878,698.528032,1629.161344,290.4074644,1.916535655,389.3852568,0
1001.601,1017.2,990,0.027156522,10.59185688,727.8691972,1629.161344,290.4074644,1.839278107,366.4391103,0
1004.439,1018.38,990.03,0.028224711,10.93463453,723.1695642,1629.161344,290.4074644,1.85123095,365.5987418,0
1006.936,1018.38,990.03,0.028154719,10.36608809,880.7258508,2211.45524,290.4074644,2.181209708,592.7430651,0
1009.515,1018.38,993.38,0.024764367,8.779409307,889.443554,2211.45524,290.4074644,2.159831017,590.6589524,0
1010.709,1018.38,999,0.019174659,6.965834799,945.994832,2211.45524,503.6516214,1.8052991,552.7910081,0
1011.708,1018.38,1000.99,0.017188754,5.70165629,915.8039243,2211.45524,503.6516214,1.864813606,518.5157157,0
1013.189,1018.38,1005.32,0.012889994,4.378169201,976.0855514,2211.45524,503.6516214,1.749645424,503.6140824,0
1013.668,1018.38,1005.32,0.012883903,4.276890875,1022.122546,2211.45524,503.6516214,1.670840376,524.72467,0
1013.806,1018.38,1005.32,0.012882149,4.135559078,1045.759092,2211.45524,591.6045309,1.548971194,503.6763009,0
1013.468,1018.38,1005.32,0.012886445,4.164246764,1002.689658,2211.45524,160.9101992,2.045044569,561.8777825,0
1013.447,1018.38,1005.32,0.012886712,4.143814802,974.408381,2211.45524,160.9101992,2.104400045,591.0967602,0
1013.501,1018.92,1005.32,0.013418832,4.218094488,941.4478313,2211.45524,160.9101992,2.178076121,613.1035843,0
1012.857,1018.92,1005.32,0.013427364,4.286915623,759.7132075,1441.487406,160.9101992,1.685606087,439.6274036,0
1011.876,1018.92,1005.32,0.013440382,4.641326918,686.0599095,1441.487406,64.82982264,2.006614239,490.615309,0
1012.794,1018.92,1006.01,0.012746916,4.073685746,613.5897096,1441.487406,64.82982264,2.243612567,515.6234493,0
1012.693,1018.92,1006.01,0.012748187,4.189357018,559.9230026,1441.487406,64.82982264,2.458655167,457.7747962,0
1012.051,1018.92,1006.01,0.012756274,4.152071638,466.3226998,1441.487406,64.82982264,2.952156487,421.7014504,0
1011.851,1018.92,1006.01,0.012758796,4.040919725,328.7183432,790.5851976,64.82982264,2.207833515,262.6567438,0
1012.13,1018.92,1006.01,0.012755278,4.037427674,267.280158,790.5851976,64.82982264,2.715335775,224.901628,0
1014.809,1038.42,1006.01,0.031937044,9.224671569,419.2177897,1680.286517,64.82982264,3.853502246,495.496232,0
1016.611,1038.42,1006.01,0.031880434,11.23834058,476.547578,1680.286517,64.82982264,3.389916913,514.402158,0
1017.411,1038.42,1006.01,0.031855366,11.69637498,506.5846072,1680.286517,64.82982264,3.188917846,520.2047316,0
1019.774,1038.42,1006.01,0.031781552,12.30300343,492.6857665,1680.286517,64.82982264,3.278878352,525.3748159,0
1022.149,1038.42,1007.98,0.029780394,11.62440579,517.0347231,1680.286517,65.44384006,3.123277035,508.7205968,0
1023.2,1038.42,1007.98,0.029749805,11.32731899,530.1273744,1680.286517,65.44384006,3.046140899,499.2850639,0
1025.109,1038.42,1009.38,0.028328695,10.00921292,456.8594829,1680.286517,57.9062819,3.551158061,510.4510879,0
1026.972,1038.42,1013,0.024752379,8.353081667,440.8889179,1680.286517,37.94236119,3.725074705,521.833647,0
1028.572,1038.42,1013.34,0.02438332,6.759863246,442.8890125,1680.286517,37.94236119,3.708252202,520.2707326,0
